id,name,calories,carbs,fat,restaurant_id,category_id
1678,Cappuccino MooLatté – Small,450,65,16,16,25
1679,Caramel MooLatté – Large,690,107,23,16,25
1680,Caramel MooLatté – Medium,650,103,20,16,25
1681,Caramel MooLatté – Small,520,82,16,16,25
1682,Caramel Topping,90,20,1,16,4
1683,Cheese Curds,550,0,45,16,3
1684,Cheeseburger Kids’,400,34,18,16,15
1685,Cheesecake Pieces,100,10,6,16,4
1686,Cherry Dilly Bar,210,24,12,16,4
1687,Cherry StarKiss® Bar,80,21,0,16,4
1688,Chick. Strip Basket – 4pc w/ Country Gravy,1030,105,53,16,8
1689,Chick. Strip Basket – 6pc w/ Country Gravy,1260,121,66,16,8
1690,Chicken Quesadilla Basket,1160,110,60,16,8
1691,Chicken Strip Kids’ (2),220,15,12,16,15
1692,Chili – Bowl,710,881,24,16,14
1693,Chili – Cup,470,54,16,16,14
1694,Chili Cheese Dog,380,23,24,16,5
1695,Chili Cheese Fries,1020,116,51,16,6
1696,Chili Dog,330,24,20,16,5
1697,Choc. Cov. Strawberry Waffle Bowl Sundae,760,96,38,16,4
1698,"Choc. Xtreme Blizzard Cake, 10”, 1/12 slice***",630,84,29,16,4
1699,"Choc. Xtreme Blizzard Cake, 8”, 1/8 slice***",620,83,29,16,4
1700,Choco Cherry Love Blizzard – Large,920,136,34,16,4
1701,Choco Cherry Love Blizzard – Medium,650,95,24,16,4
1702,Choco Cherry Love Blizzard – Mini,330,49,11,16,4
1703,Choco Cherry Love Blizzard – Small,460,69,17,16,4
1704,Choco Chunks,150,17,10,16,4
1705,Chocolate Chip Cookie Dough Pieces,130,18,6,16,4
1706,Chocolate Coated Waffle Cone w/ Soft Serve,540,77,21,16,4
1707,Chocolate Cone – Kids’,180,28,5,16,4
1708,Chocolate Cone – Large,490,75,15,16,4
1709,Chocolate Cone – Medium,340,54,10,16,4
1710,Chocolate Cone – Small,240,37,7,16,4
1711,Chocolate Dilly® Bar***,240,24,15,16,4
1712,Chocolate Mint Dilly Bar,240,24,15,16,4
1713,Chocolate Topping,70,17,1,16,4
1714,Chocolate Xtreme Blizzard – Large,1420,189,67,16,4
1715,Chocolate Xtreme Blizzard – Medium,960,130,45,16,4
1716,Chocolate Xtreme Blizzard – Mini,400,55,17,16,4
1717,Chocolate Xtreme Blizzard – Small,650,88,29,16,4
1718,Cocoa Fudge,140,16,10,16,4
1719,Coconut Flakes,80,7,7,16,4
1720,Cookie Dough Blizzard – Large,1300,190,52,16,4
1721,Cookie Dough Blizzard – Medium,1020,148,40,16,4
1722,Cookie Dough Blizzard – Mini,420,62,16,16,4
1723,Cookie Dough Blizzard – Small,710,104,28,16,4
1724,Corn Dog,260,26,15,16,3
1725,Country Platter,780,69,46,16,17
1726,Crispy Chicken Salad,470,29,26,16,11
1727,Crispy Chicken Sandwich,600,59,30,16,12
1728,Crispy Chicken Wrap,350,30,21,16,12
1729,Crispy Fish Sandwich,470,53,22,16,12
1730,Crispy FlameThrower Chicken Sandwich,830,63,51,16,12
1731,Deluxe Cheeseburger,400,35,18,16,7
1732,Deluxe Double Cheeseburger,640,35,34,16,7
1733,Deluxe Double Hamburger,540,34,26,16,7
1734,Deluxe Hamburger,350,34,14,16,7
1735,"Dipped Cone, Chocolate – Kids’ ***",220,30,9,16,4
1736,"Dipped Cone, Chocolate – Large ***",660,85,30,16,4
1737,"Dipped Cone, Chocolate – Medium ***",470,61,22,16,4
1738,"Dipped Cone, Chocolate – Small ***",330,42,15,16,4
1739,Double Fudge Cookie Dough Blizzard – Large,1340,189,58,16,4
1740,Double Fudge Cookie Dough Blizzard – Med,1010,144,42,16,4
1741,Double Fudge Cookie Dough Blizzard – Mini,450,63,18,16,4
1742,Double Fudge Cookie Dough Blizzard – Small,750,107,32,16,4
1743,"DQ Cake, 10”, 1/12 slice",410,60,15,16,4
1744,"DQ Cake, 8”, 1/8 slice",410,59,15,16,4
1745,"DQ Heart Cake, 1/10 slice",290,42,11,16,4
1746,DQ Home-Pak,1150,171,38,16,4
1747,"DQ Log Cake, 1/8 slice",310,44,12,16,4
1748,DQ Sandwich,190,31,5,16,4
1749,"DQ Sheet Cake, 1/24 slice",320,47,13,16,4
1750,DQ Ultimate® Burger,780,34,48,16,7
1751,Foot-Long Chili Cheese Dog,670,40,43,16,5
1752,Foot-Long Hot Dog,560,39,35,16,5
1753,French Fries – Kids’,190,27,8,16,15
1754,French Fries – Large,500,70,21,16,6
1755,French Fries – Regular,310,43,13,16,6
1756,French Silk Pie Blizzard – Large,1320,176,62,16,4
1757,French Silk Pie Blizzard – Medium,900,120,42,16,4
1758,French Silk Pie Blizzard – Mini,430,57,19,16,4
1759,French Silk Pie Blizzard – Small,670,90,30,16,4
1760,French Vanilla MooLatté – Large,780,129,22,16,25
1761,French Vanilla MooLatté – Medium,630,101,19,16,25
1762,French Vanilla MooLatté – Small,500,80,15,16,25
1763,Fries,190,27,8,16,15
1764,Fudge Bar,50,13,0,16,4
1765,Fudge Brownie Temptation Waffle Bowl Sundae,940,121,48,16,4
1766,Georgia Mud Fudge Blizzard – Large,1450,164,83,16,4
1767,Georgia Mud Fudge Blizzard – Medium,990,115,55,16,4
1768,Georgia Mud Fudge Blizzard – Small,680,82,35,16,4
1769,Georgia Mud Fudge® Blizzard – Mini,410,52,19,16,4
1770,Grilled Cheese Kids’,320,30,13,16,15
1771,Grilled Chicken Salad,330,13,15,16,11
1772,Grilled Chicken Sandwich,360,32,15,16,12
1773,Grilled Chicken Wrap,280,22,15,16,12
1774,Ham Biscuit Sandwich,360,26,21,16,17
1775,Hashbrowns,190,18,12,16,17
1776,Hawaiian Blizzard – Large,820,125,29,16,4
1777,Hawaiian Blizzard – Medium,600,92,21,16,4
1778,Hawaiian Blizzard – Mini,300,45,10,16,4
1779,Hawaiian Blizzard – Small,440,67,15,16,4
1780,Heath Blizzard – Large,1260,173,57,16,4
1781,Heath Blizzard – Medium,920,126,41,16,4
1782,Heath Blizzard – Small,600,83,26,16,4
1783,Heath Pieces,150,17,9,16,4
1784,Heath® Blizzard – Mini,360,51,14,16,4
1785,Heath® Dilly Bar,220,25,13,16,4
1786,Hot Dog,290,22,17,16,5
1787,Hot Dog Kids’,290,22,17,16,15
1788,Hot Fudge Topping,90,15,3,16,4
1789,Iron Grilled Cheese Sandwich,420,52,14,16,12
1790,Iron Grilled Classic Club Sandwich,600,55,24,16,12
1791,Iron Grilled Supreme BLT Sandwich,600,40,34,16,12
1792,Iron Grilled Turkey Sandwich,550,43,23,16,12
1793,"Lemonade Chiller, Classic, Large",600,143,0,16,1
1794,"Lemonade Chiller, Classic, Medium",380,87,0,16,1
1795,"Lemonade Chiller, Classic, Small",250,55,0,16,1
1796,"Lemonade Chiller, Strawberry, Large",680,161,0,16,1
1797,"Lemonade Chiller, Strawberry, Medium",420,96,0,16,1
1798,"Lemonade Chiller, Strawberry, Small",280,64,0,16,1
1799,M&M’s Chocolate Candies,140,20,6,16,4
1800,M&M’s Chocolate Candy Blizzard – Large,1140,176,41,16,4
1801,M&M’s Chocolate Candy Blizzard – Medium,840,127,30,16,4
1802,M&M’s Chocolate Candy Blizzard – Small,660,101,23,16,4
1803,M&M’s® Chocolate Candy Blizzard – Mini,370,57,13,16,4
1804,"Malt, Banana – Large",860,134,27,16,2
1805,"Malt, Banana – Medium",670,102,22,16,2
1806,"Malt, Banana – Small",540,80,19,16,2
1807,"Malt, Caramel – Large",1080,178,31,16,2
1808,"Malt, Caramel – Medium",830,134,25,16,2
1809,"Malt, Caramel – Small",610,95,20,16,2
1810,"Malt, Cherry – Large",910,144,27,16,2
1811,"Malt, Cherry – Medium",710,112,22,16,2
1812,"Malt, Cherry – Small",560,83,19,16,2
1813,"Malt, Chocolate – Large",1020,171,32,16,2
1814,"Malt, Chocolate – Medium",790,130,26,16,2
1815,"Malt, Chocolate – Small",590,92,21,16,2
1816,"Malt, Hot Fudge – Large",1090,165,38,16,2
1817,"Malt, Hot Fudge – Medium",840,126,30,16,2
1818,"Malt, Hot Fudge – Small",620,90,22,16,2
1819,"Malt, Peanut Butter – Large",1350,143,72,16,2
1820,"Malt, Peanut Butter – Medium",1010,111,53,16,2
1821,"Malt, Peanut Butter – Small",700,83,34,16,2
1822,"Malt, Strawberry – Large",880,137,27,16,2
1823,"Malt, Strawberry – Medium",700,107,22,16,2
1824,"Malt, Strawberry – Small",550,81,19,16,2
1825,"Malt, Vanilla – Large",950,151,29,16,2
1826,"Malt, Vanilla – Medium",740,116,23,16,2
1827,"Malt, Vanilla – Small",580,89,19,16,2
1828,Midnight Truffle Blizzard – Large,1300,171,65,16,4
1829,Midnight Truffle Blizzard – Medium,1000,133,49,16,4
1830,Midnight Truffle Blizzard – Mini,400,54,19,16,4
1831,Midnight Truffle Blizzard – Small,750,99,37,16,4
1832,Mint Oreo Blizzard – Large,1070,168,36,16,4
1833,Mint Oreo Blizzard – Medium,740,116,25,16,4
1834,Mint Oreo Blizzard – Small,560,87,18,16,4
1835,Mint Oreo® Blizzard – Mini,400,62,14,16,4
1836,Mocha MooLatté – Large,820,121,31,16,25
1837,All  –  American Slam® (add choices),800,5,68,17,17
1838,Apple Dunkers w/ caramel sauce,130,30,0,17,15
1839,Apple Pie,480,67,22,17,4
1840,Bacon Avocado Burrito w/ hash browns,1010,91,59,17,17
1841,Bacon Cheddar Burger (add choices),880,45,49,17,7
1842,Bacon Slamburger™ (add choices),1010,56,58,17,7
1843,Bacon Strips,70,1,5,17,17
1844,Bacon Strips,140,1,11,17,3
1845,"Bacon, Lettuce & Tomato (add choices)",520,35,35,17,12
1846,Bagel & Cream Cheese,428,48,12,17,3
1847,Banana Pecan Pancake Breakfast,780,130,15,17,17
1848,Banana Split,810,125,31,17,4
1849,Bananas Foster French Toast Skillet (add meat),860,107,33,17,17
1850,Basket of Puppies w/o syrup,510,100,11,17,10
1851,Belgian Waffle Slam®,820,32,64,17,17
1852,Bowl of Harvest Oatmeal w/ Milk,370,74,5,17,3
1853,Broccoli,25,4,0,17,3
1854,Broccoli & Cheddar Soup,370,48,16,17,14
1855,Buttermilk Biscuit,190,24,9,17,17
1856,Buttermilk Biscuit,190,24,9,17,3
1857,Caramel Apple Crisp,740,134,21,17,4
1858,Caramel Topping,190,44,1,17,4
1859,Cheddar Cheese Hash Browns,300,26,19,17,3
1860,Cheese Burger Flatbread,890,53,54,17,10
1861,Cheesy @ the Plate (add side),380,32,21,17,15
1862,Cherry Topping,57,14,0,17,4
1863,Chicken Avocado Sandwich w/ Fit Fare® fresh veggies,520,48,16,17,12
1864,Chicken Deluxe Salad  –  Chicken Strips (add choices),590,43,29,17,11
1865,Chicken Deluxe Salad  –  Grilled Chicken (add choices),340,13,13,17,11
1866,Chicken Noodle Soup,140,35,4,17,14
1867,Chicken Ranch Melt w/o dressing (add choices),910,76,52,17,12
1868,Chicken Sausage Patty (1),110,0,9,17,17
1869,Chicken Sausage Patty (2),220,1,18,17,3
1870,Chicken Strips w/ bread (add choices),760,84,29,17,5
1871,Chicken Strips w/ Buffalo Sauce (add dipping sauce),720,52,32,17,10
1872,Chicken Strips w/ Sweet & Tangy BBQ Sauce (add dipping sauce),820,82,30,17,10
1873,Chicken Wings w/ Buffalo Sauce (add dipping sauces),330,3,20,17,10
1874,Chicken Wings w/ Sweet & Tangy BBQ Sauce (add dipping sauce),450,40,18,17,10
1875,Chocolate Chip  –  In Pancakes,450,61,18,17,15
1876,Chocolate French Silk Pie,770,59,57,17,4
1877,Chocolate Peanut Butter Silk Pie,680,59,47,17,4
1878,Chocolate Topping,100,9,0,17,4
1879,Chopped Nuts,190,6,17,17,4
1880,Clam Chowder,270,24,17,17,14
1881,Classic Cheeseburger (add choices),820,47,44,17,7
1882,Club Sandwich (add choices),630,55,33,17,12
1883,Coconut Cream Pie,630,65,39,17,4
1884,Coffee,0,0,0,17,25
1885,Coleslaw,260,15,22,17,3
1886,Cookies & Cream Pie,630,67,39,17,4
1887,Corn,120,21,0,17,3
1888,Country  –  Fried Steak & Eggs (add choices),660,29,43,17,17
1889,Country  –  Fried Steak w/ gravy (add choices),1170,74,74,17,5
1890,Cranberry Apple Chicken Salad w/ balsamic vinaigrette / no bread,370,32,12,17,11
1891,Dippable Veggies / no dressing,30,5,0,17,3
1892,Double Cheeseburger (add choices),1400,49,87,17,7
1893,Egg Whites,50,1,0,17,3
1894,Egg Whites (2),50,1,0,17,17
1895,Eggs (2),250,1,21,17,17
1896,Eggs (each) 2 oz = 1 egg,125,0,11,17,3
1897,English Muffin / no margarine,130,25,1,17,17
1898,English Muffin / no margarine,130,25,1,17,3
1899,"Everything Hash Browns w/ onions, cheese & country gravy",340,33,21,17,3
1900,Fiesta Corn,130,26,3,17,3
1901,Finish Line Fries,430,50,23,17,15
1902,Fish & Chips (add dinner bread choice),1530,145,90,17,5
1903,Fishing Goldfish® Crackers,260,38,10,17,15
1904,Fit Fare® Omelette,390,25,18,17,17
1905,Fit Fare® Sweet & Tangy BBQ Chicken w/ broccoli & corn,630,56,13,17,5
1906,Fit Fare® Tilapia Ranchero,450,40,19,17,5
1907,Fit Slam®,390,46,12,17,17
1908,Flavored Cappuccino,100,28,2,17,25
1909,Floats (Root Beer or Coca  –  Cola®),430,69,17,17,4
1910,"French Fries, salted",430,50,23,17,6
1911,"French Fries, salted",430,50,23,17,3
1912,French Toast Slam®,780,35,58,17,17
1913,Fruit   –   Banana,110,29,0,17,3
1914,Fruit   –   Grapes,55,29,0,17,3
1915,Fudge Topping,150,23,6,17,4
1916,Game  –  On Grapes,55,29,0,17,15
1917,Garden Salad w/o dressing,120,7,7,17,11
1918,Garlic Dinner Bread,170,21,9,17,3
1919,Garlic Dinner Bread,170,21,9,17,3
1920,Glazed Pecans,200,18,15,17,4
1921,Golden  –  Fried Shrimp,190,20,8,17,3
1922,Green Beans,25,4,0,17,3
1923,Grilled Ham Slice,120,8,5,17,17
1924,Grilled Ham Slice,120,8,5,17,3
1925,Grilled Shrimp Skewer,90,1,4,17,3
1926,Grits w/ margarine,220,44,3,17,17
1927,Grits w/ margarine,90,15,3,17,3
1928,Grits w/ margarine,220,44,3,17,3
1929,Groovy Mango,270,71,0,17,2
1930,Half Size Cranberry Apple Chicken Salad w/ balsamic vinaigrette / no bread,310,21,10,17,11
1931,Half Size Sampler™ (add sauce),870,84,42,17,10
1932,Half Size Zesty Nachos,670,70,30,17,10
1933,Harvest Oatmeal Breakfast,530,93,11,17,17
1934,Hash Browns,210,26,12,17,17
1935,Hash Browns,210,26,12,17,3
1936,Hash Browns,210,26,12,17,3
1937,Hash Browns,210,26,12,17,3
1938,Heartland Scramble®,1160,110,63,17,17
1939,Hershey®’s Chocolate Cake,580,75,28,17,4
1940,Hickory Grilled Chicken Sandwich (add choices),900,67,47,17,12
1941,High Diving Veggies w/ ranch dressing,210,5,20,17,15
1942,Home Plate Mashed Potatoes w/ brown gravy,140,52,6,17,15
1943,Hot Fudge Brownie A La Mode,830,122,37,17,4
1944,"Ice Cream (Vanilla, Chocolate or Strawberry)",290,34,15,17,4
1945,Jr. Grand Slam®,380,39,19,17,15
1946,Key Lime Pie,560,87,20,17,4
1947,Kids’ OREO® Blender Blaster,690,88,33,17,15
1948,Lemon Meringue Layer Pie,500,82,19,17,4
1949,Lemon Pepper Grilled Tilapia w/ bread (add choices),800,59,35,17,5
1950,Loaded Baked Potato Soup,420,23,32,17,14
1951,Lumberjack Slam® (add choices),960,80,50,17,17
1952,Mashed Potatoes,100,55,3,17,3
1953,Meat Lover’s Scramble,1140,94,63,17,17
1954,"Milk Shakes (Vanilla, Chocolate or Strawberry)",610,74,28,17,2
1955,"Milk Shakes (Vanilla, Chocolate or Strawberry)",610,74,28,17,2
1956,Moons Over My Hammy Omelette™ w/ hash browns (add choices),770,31,53,17,17
1957,Moons Over My Hammy® (add choices),760,51,41,17,17
1958,Mozzarella Cheese Sticks (add marinara sauce),560,58,20,17,10
1959,Mushroom Swiss Burger (add choices),860,51,48,17,7
1960,Mushroom Swiss Chopped Steak w/ bread (add choices),1080,34,75,17,5
1961,New York Style Cheesecake,510,43,34,17,4
1962,Oatmeal w/ Milk,200,31,5,17,17
1963,OJ Strawberry Mango,250,62,0,17,1
1964,Onion Rings,520,48,36,17,3
1965,Oreo® Blender Blaster™,890,113,44,17,2
1966,Oreo® Cookie Pieces,110,16,5,17,4
1967,Pacific Chiller,210,54,0,17,1
1968,Pancake Puppies®,370,68,8,17,3
1969,"Pancakes, Buttermilk",330,67,4,17,17
1970,"Pancakes, Hearty Wheat",310,64,1,17,17
1971,Patty Melt (add choices),1040,41,73,17,7
1972,Pecan Pie,730,98,36,17,4
1973,Pineapple Dream™,180,47,0,17,1
1974,Pit Stop Pizza (add side),590,70,26,17,15
1975,Prime Rib & Chicken Sizzlin’ Skillet,940,67,43,17,5
1976,Prime Rib Philly Melt (add choices),670,52,36,17,12
1977,Prime Rib Skillet,850,64,46,17,17
1978,Pumpkin Pie,500,77,18,17,4
1979,Red  –  Skinned Potatoes,210,27,7,17,3
1980,Red  –  Skinned Potatoes,210,27,7,17,3
1981,Sampler™ (add sauce),1380,139,71,17,10
1982,Santa Fe Skillet,710,30,52,17,17
1983,Sausage Links,180,2,17,17,17
1984,Sausage Links (4),370,4,34,17,3
1985,Sautéed Spinach,70,5,6,17,3
1986,Sautéed Spinach w/ Pico de Gallo & Bacon,110,6,8,17,3
1987,Seasonal Fruit,70,18,0,17,17
1988,Seasonal Fruit,70,18,0,17,3
1989,Seasoned Fries,630,48,47,17,6
1990,Senior Belgian Waffle Slam® w/ egg,520,25,39,17,5
1991,Senior Club Sandwich (add choices),550,39,32,17,5
1992,Senior Country  –  Fried Steak w/ bread (add choices),690,51,43,17,5
1993,Senior Fit Fare® Grilled Chicken,540,52,16,17,5
1994,Senior Fit Fare® Omelette,480,57,18,17,5
1995,Senior French Toast Slam® w/ egg (add choices),550,35,37,17,5
1996,Senior Grilled Cheese Deluxe Sandwich (add choices),520,49,28,17,5
1997,Senior Grilled Chicken w/ bread (add choices),370,21,15,17,5
1998,Senior Grilled Shrimp Skewer w/ bread (add choices),450,56,15,17,5
1999,Senior Lemon Pepper Grilled Tilapia w/ bread (add choices),610,24,32,17,5
2000,Senior Omelette (add choices),440,8,34,17,5
2001,Senior Scrambled Eggs & Cheddar Breakfast,980,73,59,17,5
2002,Senior Soup & Salad (add dressing choice),260,24,12,17,5
2003,Senior Starter™ (add choices),210,1,19,17,5
2004,Slam® Dribblers,410,74,11,17,15
2005,Slap Shot Slider (1) (add side),310,22,15,17,15
2006,Slices of Toast w/ margarine,270,31,13,17,17
2007,Slices of Toast w/ margarine,270,31,13,17,3
2008,Smoked Cheddar Mashed Potatoes,120,49,5,17,3
2009,Smothered Cheese Fries,860,75,53,17,10
2010,Soccer Shake   –   all flavors,400,54,17,17,15
2011,Softball Pancake w/ meat,250,30,11,17,15
2012,Southwestern Steak Burrito w/ hash browns,1120,101,63,17,17
2013,"Spaghetti, Set, Go! (add side)",270,40,6,17,15
2014,Spicy Buffalo Chicken Melt (add choices),860,76,48,17,12
2015,Strawberry Banana Bliss,250,65,0,17,2
2016,Strawberry Lemonade,200,50,0,17,1
2017,Strawberry Mango Pucker™,220,56,0,17,1
2018,Strawberry Topping,60,14,0,17,4
2019,Sundae Sundae Sundae!,300,36,16,17,15
2020,Sweet & Tangy BBQ Chicken w/ bread & veggies,900,99,33,17,5
2021,Sweet Georgia Peach,260,65,0,17,2
2022,T  –  Bone Steak & Breaded Shrimp w/ bread (add choices),900,27,54,17,5
2023,T  –  Bone Steak & Eggs (add choices),780,4,36,17,17
2024,T  –  Bone Steak & Shrimp Skewer w/ bread (add choices),1000,47,59,17,5
2025,T  –  Bone Steak w/ bread (add choices),820,24,35,17,5
2026,The Grand Slamwich® w/ hash browns,1520,97,101,17,17
2027,The Super Bird® (add choices),610,54,29,17,12
2028,Three  –  Dip & Chips,560,72,25,17,10
2029,Tilapia Ranchero w/ bread,630,60,27,17,5
2030,Tomato Slices,10,2,0,17,3
2031,Track & Cheese (add side),300,45,9,17,15
2032,Triple Play Nuggets w/ BBQ sauce (add side),340,43,13,17,15
2033,Tumbling Vanilla Yogurt w/ strawberry topping,200,40,1,17,15
2034,Turkey Bacon Strips,90,1,5,17,17
2035,Turkey Bacon Strips,180,1,11,17,3
2036,Turtle Cheesecake,780,90,42,17,4
2037,12 Piece Chicken Meal (Mixed),1841,1,96,18,8
2038,12 Piece Chicken Only (Mixed),1841,1,96,18,8
2039,2 Legs Kids’ Combo,168,0,7,18,15
2040,2 Piece Breast and Wing,315,0,13,18,8
2041,2 Piece Leg and Thigh,299,0,18,18,8
2042,3 Piece Breast and Wing,539,1,22,18,8
2043,3 Piece Leg and Thigh,513,0,32,18,8
2044,4 Piece Breast and Wing,630,1,27,18,8
2045,4 Piece Leg and Thigh,598,0,36,18,8
2046,6.5″ Flour Tortillas(12 pack),1303,186,43,18,3
2047,6.5″ Flour Tortillas(2 pack),217,31,7,18,3
2048,6.5″ Flour Tortillas(8 pack),869,124,29,18,3
2049,8 Piece Chicken Meal (Mixed),1228,1,64,18,8
2050,8 Piece Chicken Only (Mixed),1228,1,64,18,8
2051,Avocado Bacon Chicken Tostada (no dressing),769,56,43,18,11
2052,Avocado Salsa (Hot),36,2,3,18,3
2053,Barbecue Chicken Tostada (no dressing),718,65,35,18,11
2054,BBQ Black Beans (Small),200,36,3,18,3
2055,BBQ Black Beans (Small),200,36,3,18,3
2056,BBQ Black Beans(Large),551,99,8,18,3
2057,BRC Burrito,421,63,11,18,24
2058,BRC Burrito,421,63,11,18,24
2059,BRC Burrito Kids’ Combo,425,64,11,18,15
2060,Chicken Avocado Burrito,955,74,52,18,24
2061,Chicken Nuggets Kids’ Combo,225,14,12,18,15
2062,Chicken Taco Al Carbon,162,17,5,18,27
2063,Chicken Tortilla Roll,394,38,15,18,27
2064,Chicken Tortilla Soup,214,18,9,18,14
2065,Chicken Tortilla Soup (Small),214,18,9,18,14
2066,Chicken Tortilla Soup Small (no tortilla strips),140,9,5,18,11
2067,Chicken Tostada (no dressing),859,78,42,18,11
2068,Chicken Tostada (no shell & no dressing),429,43,13,18,11
2069,Chicken Tostada (no shell & no dressing),429,43,13,18,11
2070,Cole Slaw(Large),402,28,30,18,3
2071,Cole Slaw(Small),134,9,10,18,3
2072,Corn Cobbettes(Large Side-4 cobs),375,50,16,18,3
2073,Corn Cobbettes(Small Side-2 cobs),162,25,5,18,3
2074,El Tradicional,785,86,31,18,24
2075,Flame Grilled Chicken Leg,84,0,3,18,27
2076,Flame-Grilled Chicken Breast,224,0,8,18,8
2077,Flame-Grilled Chicken Breast w/o Skin,179,1,3,18,8
2078,Flame-Grilled Chicken Leg,84,0,3,18,8
2079,Flame-Grilled Chicken Thigh,215,0,14,18,8
2080,Flame-Grilled Chicken Wing,91,0,5,18,8
2081,Flame-Grilled Corn(Large),316,53,12,18,3
2082,Flame-Grilled Corn(Small),126,21,4,18,3
2083,Flan,263,34,12,18,4
2084,Flan,263,34,12,18,4
2085,Fosters Freeze Vanilla (Kid’s Cone),200,33,5,18,4
2086,Fosters Freeze Vanilla (Large Cone),513,84,13,18,4
2087,Fosters Freeze Vanilla (Regular Cone),330,55,8,18,4
2088,"Fosters Freeze Vanilla(Regular, in Cup)",300,49,8,18,4
2089,French Fries(Large),635,78,32,18,3
2090,French Fries(Small),329,40,16,18,3
2091,Fresh Vegetables (no margarine),9,2,0,18,11
2092,Fresh Vegetables (Small w/o margarine),37,8,0,18,3
2093,Fresh Vegetables(Large),114,16,5,18,3
2094,Fresh Vegetables(Small),57,8,2,18,3
2095,Grilled Chicken Salad (no tortilla strips & no dressing),167,10,3,18,11
2096,Grilled Chicken Salad (no tortilla strips & no dressing),167,10,3,18,11
2097,Hand-Made Crunchy Chicken Taco,299,21,17,18,27
2098,Hand-Made Guacamole,72,3,6,18,3
2099,Hand-Made Guacamole & Chips,694,81,37,18,3
2100,Hand-Made Guacamole(Large),51,3,4,18,3
2101,House Salsa (Mild),9,2,0,18,3
2102,Jalapeno Hot Sauce Packet,3,1,0,18,3
2103,Loco Side Salad,62,7,2,18,11
2104,"Loco Side Salad (no dressing, no tortilla strips) – large",47,5,1,18,11
2105,"Loco Side Salad (no dressing, no tortilla strips) – small",25,3,0,18,11
2106,Loco Side Salad(Large),121,14,5,18,3
2107,Loco Side Salad(Small),62,7,2,18,3
2108,Macaroni & Cheese(Large),690,60,40,18,3
2109,Macaroni & Cheese(Small),253,22,14,18,3
2110,Mashed Potatoes w/Gravy(Large),430,84,7,18,3
2111,Mashed Potatoes w/Gravy(Small),124,25,1,18,3
2112,Mini Pollo Bowl® Kids’ Combo,337,48,5,18,15
2113,Mixed Tortillas (12 pack),652,93,21,18,3
2114,Mixed Tortillas (8 pack),434,62,14,18,3
2115,Pico de Gallo Salsa (Medium),14,2,0,18,3
2116,Pinto Beans (Small),196,29,4,18,3
2117,Pinto Beans(Large),523,78,10,18,3
2118,Pinto Beans(Small),196,29,4,18,3
2119,Salsa Roja (Hot),14,3,0,18,3
2120,Skinless Breast Meal,266,12,7,18,5
